estimand_family,quantity,jurisdiction,stratum,stratum_value,home_status,weighting,n,n_issues,n_models,refusals_strict,refusals_any,rate_strict,rate_any,estimate,conf_low,conf_high,estimate_pp,conf_low_pp,conf_high_pp,estimable,note,replicate_failure_rate,n_home,n_away,outcome,estimand_label,causal_interpretation,general_handling,uncertainty,bootstrap_unit
A_descriptive,cell_rate,EU,language,zh,away,response,1664,416,1,0,0,0,0,0,NA,NA,0,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,EU,language,zh,general,response,416,104,1,0,0,0,0,0,NA,NA,0,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,EU,language,zh,home,response,416,104,1,0,0,0,0,0,NA,NA,0,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,language,ar,away,response,1654,416,1,169,172,0.10217654171704958,0.10399032648125756,0.10217654171704958,NA,NA,10.217654171704957,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,language,ar,general,response,416,104,1,44,46,0.10576923076923077,0.11057692307692307,0.10576923076923077,NA,NA,10.576923076923077,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,language,ar,home,response,414,104,1,39,39,0.09420289855072464,0.09420289855072464,0.09420289855072464,NA,NA,9.420289855072465,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,language,en,away,response,1660,416,1,108,115,0.06506024096385542,0.06927710843373494,0.06506024096385542,NA,NA,6.506024096385541,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,language,en,general,response,414,104,1,13,13,0.03140096618357488,0.03140096618357488,0.03140096618357488,NA,NA,3.140096618357488,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,language,en,home,response,416,104,1,31,32,0.07451923076923077,0.07692307692307693,0.07451923076923077,NA,NA,7.451923076923077,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,language,hi,away,response,1627,416,1,12,14,0.007375537799631223,0.008604794099569761,0.007375537799631223,NA,NA,0.7375537799631223,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,language,hi,general,response,413,104,1,2,2,0.004842615012106538,0.004842615012106538,0.004842615012106538,NA,NA,0.48426150121065376,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,language,hi,home,response,416,104,1,4,4,0.009615384615384616,0.009615384615384616,0.009615384615384616,NA,NA,0.9615384615384616,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,language,ru,away,response,1648,416,1,2,3,0.0012135922330097086,0.0018203883495145632,0.0012135922330097086,NA,NA,0.12135922330097086,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,language,ru,general,response,414,104,1,0,0,0,0,0,NA,NA,0,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,language,ru,home,response,415,104,1,1,1,0.0024096385542168677,0.0024096385542168677,0.0024096385542168677,NA,NA,0.24096385542168677,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,language,zh,away,response,1662,416,1,13,14,0.007821901323706379,0.00842358604091456,0.007821901323706379,NA,NA,0.7821901323706378,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,language,zh,general,response,416,104,1,3,3,0.007211538461538462,0.007211538461538462,0.007211538461538462,NA,NA,0.7211538461538461,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,language,zh,home,response,416,104,1,4,4,0.009615384615384616,0.009615384615384616,0.009615384615384616,NA,NA,0.9615384615384616,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,MENA,language,ar,away,response,4992,416,3,831,865,0.16646634615384615,0.17327724358974358,0.16646634615384615,NA,NA,16.646634615384613,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,MENA,language,ar,general,response,1248,104,3,169,174,0.13541666666666666,0.13942307692307693,0.13541666666666666,NA,NA,13.541666666666666,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,MENA,language,ar,home,response,1248,104,3,261,265,0.2091346153846154,0.21233974358974358,0.2091346153846154,NA,NA,20.91346153846154,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,MENA,language,en,away,response,4992,416,3,387,393,0.07752403846153846,0.07872596153846154,0.07752403846153846,NA,NA,7.752403846153847,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,MENA,language,en,general,response,1248,104,3,84,85,0.0673076923076923,0.06810897435897435,0.0673076923076923,NA,NA,6.730769230769231,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,MENA,language,en,home,response,1248,104,3,170,171,0.1362179487179487,0.13701923076923078,0.1362179487179487,NA,NA,13.62179487179487,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,MENA,language,hi,away,response,4990,416,3,2121,2154,0.4250501002004008,0.4316633266533066,0.4250501002004008,NA,NA,42.50501002004008,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,MENA,language,hi,general,response,1247,104,3,495,502,0.39695268644747395,0.4025661587810746,0.39695268644747395,NA,NA,39.695268644747394,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,MENA,language,hi,home,response,1248,104,3,618,625,0.4951923076923077,0.500801282051282,0.4951923076923077,NA,NA,49.519230769230774,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,MENA,language,ru,away,response,4992,416,3,1352,1407,0.2708333333333333,0.28185096153846156,0.2708333333333333,NA,NA,27.083333333333332,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,MENA,language,ru,general,response,1248,104,3,316,330,0.2532051282051282,0.2644230769230769,0.2532051282051282,NA,NA,25.320512820512818,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,MENA,language,ru,home,response,1248,104,3,356,368,0.28525641025641024,0.2948717948717949,0.28525641025641024,NA,NA,28.525641025641026,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,MENA,language,zh,away,response,4989,416,3,630,671,0.12627781118460613,0.13449589096011225,0.12627781118460613,NA,NA,12.627781118460613,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,MENA,language,zh,general,response,1244,104,3,123,131,0.09887459807073955,0.10530546623794212,0.09887459807073955,NA,NA,9.887459807073954,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,MENA,language,zh,home,response,1248,104,3,224,235,0.1794871794871795,0.18830128205128205,0.1794871794871795,NA,NA,17.94871794871795,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,US,language,ar,away,response,6656,416,4,194,286,0.029146634615384616,0.04296875,0.029146634615384616,NA,NA,2.9146634615384617,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,US,language,ar,general,response,1664,104,4,19,37,0.01141826923076923,0.022235576923076924,0.01141826923076923,NA,NA,1.141826923076923,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,US,language,ar,home,response,1664,104,4,30,43,0.018028846153846152,0.025841346153846152,0.018028846153846152,NA,NA,1.8028846153846152,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,US,language,en,away,response,6655,416,4,231,279,0.03471074380165289,0.04192336589030804,0.03471074380165289,NA,NA,3.4710743801652892,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
